"","id","loc","start","dura","provider","dname","type","pktsize","numreq","NA","countDummy"
"596",11001313,"null",1416647709856,809545,"新浪博客2","sina.cn","主页博客",55515,15,"null",1
"597",11001313,"null",1416647709856,809545,"淘宝图片服务器1","taobaocdn.com","图片服务",32608,5,"null",1
"598",11001313,"null",1416647709856,809545,"新浪爱问","iask.com","搜索导航",5300,5,"null",1
"599",11001313,"null",1416647709856,809545,"新浪爱问","lxdns.com","搜索导航",4001,5,"null",1
"600",11001313,"null",1416647709856,809545,"新浪微博","weibo.cn","微博",1251,1,"null",1
"601",11001313,"null",1416647709856,809545,"谷歌广告1","doubleclick.net","广告",1175,1,"null",1
"602",11001313,"第三食堂",1416702291955,8632,"苹果官网1","apple.com","网上购物",9803,2,"第三食堂",1
"603",11001313,"第三食堂",1416702291955,8632,"新浪网2","sina.com.cn","门户",3059,2,"第三食堂",1
"604",11001313,"第三食堂",1416715810770,255491,"腾讯网","qq.com","门户",14309,3,"第三食堂",1
"605",11001313,"第三食堂",1416715810770,255491,"腾讯微信","qq.com","即时通讯",6065,3,"第三食堂",1
"606",11001313,"第三食堂",1416715810770,255491,"腾讯QQ飞车","qq.com","游戏",590,1,"第三食堂",1
"607",11001313,"第三食堂",1416716769168,379,"苹果官网1","apple.com","网上购物",7268,1,"第三食堂",1
"608",11001313,"第三食堂",1416737233232,422273,"优酷网","youku.com","视频",154303,21,"第三食堂",1
"609",11001313,"第三食堂",1416737233232,422273,"未知图片服务器8","ykimg.com","图片服务",92105,18,"第三食堂",1
"610",11001313,"第三食堂",1416737233232,422273,"新浪图片服务器1","sinaimg.cn","图片服务",43350,1,"第三食堂",1
"611",11001313,"第三食堂",1416737233232,422273,"腾讯头像图片服务器","qlogo.cn","即时通讯",14189,2,"第三食堂",1
"612",11001313,"第三食堂",1416737233232,422273,"腾讯微信","qq.com","即时通讯",850,1,"第三食堂",1
"613",11001313,"第三食堂",1416737233232,422273,"腾讯QQ飞车","qq.com","游戏",593,1,"第三食堂",1
"614",11001313,"第三食堂",1416737233232,422273,"苹果官网1","apple.com","网上购物",547,1,"第三食堂",1
"615",11001313,"第三食堂",1416738054746,1488,"腾讯头像图片服务器","qlogo.cn","即时通讯",15259,2,"第三食堂",1
"616",11001313,"第三食堂",1416801603336,354624,"新浪图片服务器","sinajs.cn","图片服务",692100,14,"第三食堂",1
"617",11001313,"第三食堂",1416801603336,354624,"百度1","baidu.com","搜索导航",258647,40,"第三食堂",1
"618",11001313,"第三食堂",1416801603336,354624,"新浪网2","sina.com.cn","门户",108389,29,"第三食堂",1
"619",11001313,"第三食堂",1416801603336,354624,"新浪图片服务器1","sinaimg.cn","图片服务",98578,9,"第三食堂",1
"620",11001313,"第三食堂",1416801603336,354624,"百度无线图片服务器3","baidu-img.cn","图片服务",25511,7,"第三食堂",1
"621",11001313,"第三食堂",1416801603336,354624,"淘宝图片服务器1","taobaocdn.com","图片服务",18011,2,"第三食堂",1
"622",11001313,"第三食堂",1416801603336,354624,"腾讯网","qq.com","门户",12736,9,"第三食堂",1
"623",11001313,"第三食堂",1416801603336,354624,"腾讯头像图片服务器","qlogo.cn","即时通讯",6592,1,"第三食堂",1
"624",11001313,"第三食堂",1416801603336,354624,"新浪爱问","iask.com","搜索导航",6086,3,"第三食堂",1
"625",11001313,"第三食堂",1416801603336,354624,"苹果官网1","apple.com","网上购物",3083,2,"第三食堂",1
"626",11001313,"第三食堂",1416801603336,354624,"百度图片服务器","bdimg.com","图片服务",2947,1,"第三食堂",1
"627",11001313,"第三食堂",1416801603336,354624,"腾讯微信","qq.com","即时通讯",2904,5,"第三食堂",1
"628",11001313,"第三食堂",1416801603336,354624,"新浪博客2","sina.cn","主页博客",1253,1,"第三食堂",1
"629",11001313,"第三食堂",1416801603336,354624,"谷歌广告1","doubleclick.net","广告",1046,1,"第三食堂",1
"630",11001313,"第三食堂",1416801603336,354624,"腾讯QQ飞车","qq.com","游戏",590,1,"第三食堂",1
"631",11001313,"第三食堂",1416802684347,58960,"新浪图片服务器1","sinaimg.cn","图片服务",102856,2,"第三食堂",1
"632",11001313,"第三食堂",1416802684347,58960,"新浪网2","sina.com.cn","门户",31342,16,"第三食堂",1
"633",11001313,"第三食堂",1416802684347,58960,"淘宝图片服务器1","taobaocdn.com","图片服务",14558,1,"第三食堂",1
"634",11001313,"第三食堂",1416802684347,58960,"百度1","baidu.com","搜索导航",14441,4,"第三食堂",1
"635",11001313,"第三食堂",1416802684347,58960,"新浪博客2","sina.cn","主页博客",2449,2,"第三食堂",1
"636",11001313,"西中院",1416807950442,70267,"谷歌链接","googlesyndication.com","搜索导航",61529,6,"西中院",1
"637",11001313,"西中院",1416807950442,70267,"谷歌广告1","doubleclick.net","广告",37570,6,"西中院",1
"638",11001313,"西中院",1416807950442,70267,"安沃智能移动广告平台","adwo.com","广告",13877,3,"西中院",1
"639",11001313,"西中院",1416807950442,70267,"腾讯网","qq.com","门户",4643,3,"西中院",1
"640",11001313,"西中院",1416807950442,70267,"腾讯微信","qq.com","即时通讯",1140,2,"西中院",1
"641",11001313,"陈瑞球北楼",1416907355443,5141,"百度1","baidu.com","搜索导航",74681,8,"陈瑞球北楼",1
"642",11001313,"陈瑞球北楼",1416907355443,5141,"百度图片服务器","bdimg.com","图片服务",35167,8,"陈瑞球北楼",1
"643",11001313,"陈瑞球北楼",1416907355443,5141,"百度无线图片服务器3","baidu-img.cn","图片服务",3430,1,"陈瑞球北楼",1
"644",11001313,"陈瑞球北楼",1416908160465,3047,"百度1","baidu.com","搜索导航",82939,6,"陈瑞球北楼",1
"645",11001313,"陈瑞球北楼",1416908160465,3047,"百度无线图片服务器3","baidu-img.cn","图片服务",3291,1,"陈瑞球北楼",1
"646",11001313,"null",1416908341301,239227,"百度1","baidu.com","搜索导航",503294,85,"null",1
"647",11001313,"null",1416908341301,239227,"百度无线图片服务器1","baidu-1img.cn","图片服务",304010,12,"null",1
"648",11001313,"null",1416908341301,239227,"百度无线图片服务器4","baidu-3img.cn","图片服务",23523,3,"null",1
"649",11001313,"null",1416908341301,239227,"百度无线图片服务器3","baidu-img.cn","图片服务",10349,3,"null",1
"650",11001313,"null",1416908341301,239227,"新浪网2","sina.com.cn","门户",4949,2,"null",1
"651",11001313,"null",1416908341301,239227,"苹果官网1","apple.com","网上购物",3542,3,"null",1
"652",11001313,"null",1416908341301,239227,"新浪图片服务器1","sinaimg.cn","图片服务",2713,1,"null",1
"653",11001313,"东下院",1416924303712,142,"苹果官网1","apple.com","网上购物",325,1,"东下院",1
"654",11001313,"东下院",1416924849831,591612,"新浪图片服务器1","sinaimg.cn","图片服务",663280,12,"东下院",1
"655",11001313,"东下院",1416924849831,591612,"新浪网2","sina.com.cn","门户",485870,72,"东下院",1
"656",11001313,"东下院",1416924849831,591612,"百度1","baidu.com","搜索导航",132684,13,"东下院",1
"657",11001313,"东下院",1416924849831,591612,"新浪博客2","sina.cn","主页博客",63875,11,"东下院",1
"658",11001313,"东下院",1416924849831,591612,"百度无线图片服务器3","baidu-img.cn","图片服务",62332,20,"东下院",1
"659",11001313,"东下院",1416924849831,591612,"淘宝图片服务器1","taobaocdn.com","图片服务",36167,6,"东下院",1
"660",11001313,"东下院",1416924849831,591612,"腾讯网","qq.com","门户",30248,6,"东下院",1
"661",11001313,"东下院",1416924849831,591612,"苹果官网1","apple.com","网上购物",26857,4,"东下院",1
"662",11001313,"东下院",1416924849831,591612,"腾讯微信","qq.com","即时通讯",13639,5,"东下院",1
"663",11001313,"东下院",1416924849831,591612,"谷歌广告1","doubleclick.net","广告",3210,3,"东下院",1
"664",11001313,"东下院",1416924849831,591612,"新浪微博","weibo.cn","微博",1262,1,"东下院",1
"665",11001313,"东下院",1416927069430,890706,"百度1","baidu.com","搜索导航",303630,137,"东下院",1
"666",11001313,"东下院",1416927069430,890706,"百度图片服务器","bdimg.com","图片服务",126013,7,"东下院",1
"667",11001313,"东下院",1416927069430,890706,"腾讯微信","qq.com","即时通讯",17821,4,"东下院",1
"668",11001313,"东下院",1416927069430,890706,"腾讯网","qq.com","门户",11049,8,"东下院",1
"669",11001313,"东下院",1416927069430,890706,"苹果官网1","apple.com","网上购物",7268,1,"东下院",1
"670",11001313,"东下院",1416928412441,422531,"唱吧","changba.com","休闲娱乐",186440,4,"东下院",1
"671",11001313,"东下院",1416928412441,422531,"腾讯头像图片服务器","qlogo.cn","即时通讯",5384,1,"东下院",1
"672",11001313,"东下院",1416928412441,422531,"腾讯微信","qq.com","即时通讯",4580,3,"东下院",1
"673",11001313,"东下院",1416928412441,422531,"腾讯网","qq.com","门户",1551,1,"东下院",1
"674",11001313,"东下院",1416928412441,422531,"腾讯QQ飞车","qq.com","游戏",596,1,"东下院",1
"675",11001313,"东下院",1416929357209,129519,"苹果官网1","apple.com","网上购物",7268,1,"东下院",1
"676",11001313,"东下院",1416929357209,129519,"腾讯网","qq.com","门户",3149,1,"东下院",1
"677",11001313,"东下院",1416929357209,129519,"腾讯微信","qq.com","即时通讯",2164,2,"东下院",1
"678",11001313,"东下院",1416930209120,41720,"百度1","baidu.com","搜索导航",157308,47,"东下院",1
"679",11001313,"东下院",1416930209120,41720,"百度图片服务器","bdimg.com","图片服务",87128,11,"东下院",1
"680",11001313,"东下院",1416930209120,41720,"百度无线图片服务器3","baidu-img.cn","图片服务",39883,3,"东下院",1
"681",11001313,"东下院",1416930735492,22284,"百度1","baidu.com","搜索导航",129390,25,"东下院",1
"682",11001313,"东下院",1416930735492,22284,"百度无线图片服务器3","baidu-img.cn","图片服务",10848,2,"东下院",1
"683",11001313,"第三食堂",1416961992783,449750,"百度1","baidu.com","搜索导航",312589,85,"第三食堂",1
"684",11001313,"第三食堂",1416961992783,449750,"百度图片服务器","bdimg.com","图片服务",212611,18,"第三食堂",1
"685",11001313,"第三食堂",1416961992783,449750,"百度无线图片服务器3","baidu-img.cn","图片服务",7133,2,"第三食堂",1
"686",11001313,"第三食堂",1416961992783,449750,"腾讯网","qq.com","门户",4195,3,"第三食堂",1
"687",11001313,"第三食堂",1416961992783,449750,"腾讯微信","qq.com","即时通讯",1667,1,"第三食堂",1
"688",11001313,"第三食堂",1416961992783,449750,"苹果官网1","apple.com","网上购物",342,1,"第三食堂",1
"689",11001313,"第二食堂",1416975554780,676619,"腾讯头像图片服务器","qlogo.cn","即时通讯",14624,2,"第二食堂",1
"690",11001313,"第二食堂",1416975554780,676619,"腾讯网","qq.com","门户",5483,3,"第二食堂",1
"691",11001313,"第二食堂",1416975554780,676619,"腾讯微信","qq.com","即时通讯",1262,2,"第二食堂",1
"692",11001313,"第二食堂",1416975554780,676619,"腾讯QQ飞车","qq.com","游戏",588,1,"第二食堂",1
"693",11001313,"第二食堂",1416975554780,676619,"安全网站证书","verisign.com","移动软件",271,1,"第二食堂",1
"694",11001313,"东下院",1417005007722,137274,"新浪图片服务器1","sinaimg.cn","图片服务",296617,7,"东下院",1
"695",11001313,"东下院",1417005007722,137274,"百度1","baidu.com","搜索导航",274369,37,"东下院",1
"696",11001313,"东下院",1417005007722,137274,"新浪网2","sina.com.cn","门户",243900,34,"东下院",1
"697",11001313,"东下院",1417005007722,137274,"百度图片服务器","bdimg.com","图片服务",100981,16,"东下院",1
"698",11001313,"东下院",1417005007722,137274,"新浪博客2","sina.cn","主页博客",72439,6,"东下院",1
"699",11001313,"东下院",1417005007722,137274,"百度无线图片服务器3","baidu-img.cn","图片服务",66326,20,"东下院",1
"700",11001313,"东下院",1417005007722,137274,"腾讯头像图片服务器","qlogo.cn","即时通讯",7969,1,"东下院",1
"701",11001313,"东下院",1417005007722,137274,"腾讯网","qq.com","门户",7239,6,"东下院",1
"702",11001313,"东下院",1417005007722,137274,"腾讯微信","qq.com","即时通讯",6679,4,"东下院",1
"703",11001313,"东下院",1417005007722,137274,"腾讯图片服务器1","gtimg.cn","图片服务",1507,2,"东下院",1
"704",11001313,"东下院",1417005007722,137274,"新浪微博","weibo.cn","微博",1251,1,"东下院",1
"705",11001313,"东下院",1417005007722,137274,"苹果官网1","apple.com","网上购物",547,1,"东下院",1
"706",11001313,"东下院",1417005987208,90643,"百度1","baidu.com","搜索导航",19941,1,"东下院",1
"707",11001313,"东下院",1417005987208,90643,"百度无线图片服务器3","baidu-img.cn","图片服务",4674,1,"东下院",1
"708",11001313,"东下院",1417007083706,22150,"腾讯微信","qq.com","即时通讯",12016,6,"东下院",1
"709",11001313,"东下院",1417007083706,22150,"苹果官网1","apple.com","网上购物",7268,1,"东下院",1
"710",11001313,"东下院",1417009722982,51190,"百度1","baidu.com","搜索导航",242598,48,"东下院",1
"711",11001313,"东下院",1417009722982,51190,"百度图片服务器","bdimg.com","图片服务",186617,5,"东下院",1
"712",11001313,"东下院",1417009722982,51190,"百度无线图片服务器3","baidu-img.cn","图片服务",3162,1,"东下院",1
"713",11001313,"东下院",1417010472386,324795,"百度图片服务器","bdimg.com","图片服务",149441,4,"东下院",1
"714",11001313,"东下院",1417010472386,324795,"百度1","baidu.com","搜索导航",26069,20,"东下院",1
"715",11001313,"东下院",1417010472386,324795,"360安全卫士1","360.cn","移动软件",23166,7,"东下院",1
"716",11001313,"东下院",1417010472386,324795,"腾讯微信","qq.com","即时通讯",20168,7,"东下院",1
"717",11001313,"东下院",1417010472386,324795,"苹果官网1","apple.com","网上购物",15580,3,"东下院",1
"718",11001313,"东下院",1417010472386,324795,"腾讯头像图片服务器","qlogo.cn","即时通讯",12934,1,"东下院",1
"719",11001313,"东下院",1417010472386,324795,"腾讯网","qq.com","门户",12334,5,"东下院",1
"720",11001313,"东下院",1417010472386,324795,"安全网站证书","verisign.com","移动软件",2428,1,"东下院",1
"721",11001313,"东下院",1417011148125,52591,"百度图片服务器","bdimg.com","图片服务",39055,1,"东下院",1
"722",11001313,"东下院",1417011148125,52591,"百度1","baidu.com","搜索导航",5150,4,"东下院",1
"723",11001313,"东下院",1417011148125,52591,"腾讯网","qq.com","门户",4111,5,"东下院",1
"724",11001313,"东下院",1417011148125,52591,"腾讯图片服务器1","gtimg.cn","图片服务",975,2,"东下院",1
"725",11001313,"光彪楼",1417014442495,254,"苹果官网1","apple.com","网上购物",7268,1,"光彪楼",1
"726",11001313,"西下院",1417074886663,32485,"新浪网2","sina.com.cn","门户",6029,5,"西下院",1
"727",11001313,"西下院",1417074886663,32485,"新浪博客2","sina.cn","主页博客",3705,2,"西下院",1
"728",11001313,"东下院",1417091184414,511371,"苹果官网1","apple.com","网上购物",26110,6,"东下院",1
"729",11001313,"东下院",1417091184414,511371,"腾讯微信","qq.com","即时通讯",13700,12,"东下院",1
"730",11001313,"东下院",1417091184414,511371,"腾讯图片服务器2","gtimg.com","图片服务",4750,1,"东下院",1
"731",11001313,"东下院",1417091184414,511371,"安全网站证书","verisign.com","移动软件",3252,12,"东下院",1
"732",11001313,"东下院",1417092775444,85,"腾讯微信","qq.com","即时通讯",1643,1,"东下院",1
"733",11001313,"东下院",1417093373991,3128558,"腾讯微信","qq.com","即时通讯",879090,138,"东下院",1
"734",11001313,"东下院",1417093373991,3128558,"腾讯网","qq.com","门户",40996,13,"东下院",1
"735",11001313,"东下院",1417093373991,3128558,"苹果官网1","apple.com","网上购物",35160,12,"东下院",1
"736",11001313,"东下院",1417093373991,3128558,"腾讯头像图片服务器","qlogo.cn","即时通讯",20487,3,"东下院",1
"737",11001313,"东下院",1417093373991,3128558,"安全网站证书","verisign.com","移动软件",8267,6,"东下院",1
"738",11001313,"东下院",1417093373991,3128558,"Amazon Web服务","amazonaws.com","数码科技",6452,1,"东下院",1
"739",11001313,"东下院",1417093373991,3128558,"腾讯QQ飞车","qq.com","游戏",600,1,"东下院",1
"740",11001313,"东下院",1417096935922,1508323,"腾讯微信","qq.com","即时通讯",93439,15,"东下院",1
"741",11001313,"东下院",1417096935922,1508323,"腾讯网","qq.com","门户",23368,16,"东下院",1
"742",11001313,"东下院",1417096935922,1508323,"苹果官网1","apple.com","网上购物",7606,3,"东下院",1
"743",11001313,"东下院",1417096935922,1508323,"腾讯头像图片服务器","qlogo.cn","即时通讯",7543,1,"东下院",1
"744",11001313,"东下院",1417096935922,1508323,"腾讯图片服务器1","gtimg.cn","图片服务",1950,4,"东下院",1
"745",11001313,"东下院",1417098766225,100900,"苹果官网1","apple.com","网上购物",13409,4,"东下院",1
"746",11001313,"东下院",1417098766225,100900,"腾讯微信","qq.com","即时通讯",2156,2,"东下院",1
"747",11001313,"东下院",1417098766225,100900,"安全网站证书","verisign.com","移动软件",542,2,"东下院",1
"748",11001313,"第三食堂",1417160473228,769,"苹果官网1","apple.com","网上购物",355,1,"第三食堂",1
"749",11001313,"第三食堂",1417234212975,155696,"新浪图片服务器","sinajs.cn","图片服务",142341,13,"第三食堂",1
"750",11001313,"第三食堂",1417234212975,155696,"新浪网2","sina.com.cn","门户",93460,28,"第三食堂",1
"751",11001313,"第三食堂",1417234212975,155696,"新浪图片服务器1","sinaimg.cn","图片服务",75489,9,"第三食堂",1
"752",11001313,"第三食堂",1417234212975,155696,"苹果官网1","apple.com","网上购物",18654,3,"第三食堂",1
"753",11001313,"第三食堂",1417234212975,155696,"百度1","baidu.com","搜索导航",14530,5,"第三食堂",1
"754",11001313,"第三食堂",1417234212975,155696,"新浪爱问","iask.com","搜索导航",7545,4,"第三食堂",1
"755",11001313,"第三食堂",1417234212975,155696,"淘宝图片服务器1","taobaocdn.com","图片服务",4105,1,"第三食堂",1
"756",11001313,"第三食堂",1417234212975,155696,"新浪博客2","sina.cn","主页博客",3156,2,"第三食堂",1
"757",11001313,"第三食堂",1417234212975,155696,"谷歌广告1","doubleclick.net","广告",1046,1,"第三食堂",1
"758",11001313,"学生宿舍D",1417320924871,620877,"百度1","baidu.com","搜索导航",95712,23,"学生宿舍D",1
"759",11001313,"学生宿舍D",1417320924871,620877,"新浪网2","sina.com.cn","门户",76872,54,"学生宿舍D",1
"760",11001313,"学生宿舍D",1417320924871,620877,"新浪图片服务器1","sinaimg.cn","图片服务",66232,7,"学生宿舍D",1
"761",11001313,"学生宿舍D",1417320924871,620877,"苹果官网1","apple.com","网上购物",45763,17,"学生宿舍D",1
"762",11001313,"学生宿舍D",1417320924871,620877,"淘宝图片服务器1","taobaocdn.com","图片服务",43707,3,"学生宿舍D",1
"763",11001313,"学生宿舍D",1417320924871,620877,"新浪博客2","sina.cn","主页博客",42834,9,"学生宿舍D",1
"764",11001313,"学生宿舍D",1417320924871,620877,"百度无线图片服务器3","baidu-img.cn","图片服务",25964,7,"学生宿舍D",1
"765",11001313,"学生宿舍D",1417320924871,620877,"腾讯微信","qq.com","即时通讯",24740,8,"学生宿舍D",1
"766",11001313,"学生宿舍D",1417320924871,620877,"新浪爱问","iask.com","搜索导航",18231,19,"学生宿舍D",1
"767",11001313,"学生宿舍D",1417320924871,620877,"腾讯网","qq.com","门户",18211,5,"学生宿舍D",1
"768",11001313,"学生宿舍D",1417320924871,620877,"腾讯图片服务器2","gtimg.com","图片服务",7470,3,"学生宿舍D",1
"769",11001313,"学生宿舍D",1417320924871,620877,"百度图片服务器","bdimg.com","图片服务",7455,1,"学生宿舍D",1
"770",11001313,"学生宿舍D",1417320924871,620877,"新浪爱问","lxdns.com","搜索导航",4648,6,"学生宿舍D",1
"771",11001313,"学生宿舍D",1417320924871,620877,"谷歌广告1","doubleclick.net","广告",1010,1,"学生宿舍D",1
"772",11001313,"逸夫科技楼",1417344570116,96,"苹果官网1","apple.com","网上购物",2536,1,"逸夫科技楼",1
"773",11001313,"东下院",1417344819526,-267,"苹果官网1","apple.com","网上购物",547,1,"东下院",1
"774",11001313,"第三食堂",1417406575304,344409,"千千音乐在线","qianqian.com","音乐",472641,4,"第三食堂",1
"775",11001313,"第三食堂",1417406575304,344409,"百度1","baidu.com","搜索导航",329959,50,"第三食堂",1
"776",11001313,"第三食堂",1417406575304,344409,"新浪图片服务器","sinajs.cn","图片服务",222355,13,"第三食堂",1
"777",11001313,"第三食堂",1417406575304,344409,"腾讯微信","qq.com","即时通讯",217674,20,"第三食堂",1
"778",11001313,"第三食堂",1417406575304,344409,"新浪图片服务器1","sinaimg.cn","图片服务",122819,11,"第三食堂",1
"779",11001313,"第三食堂",1417406575304,344409,"新浪网2","sina.com.cn","门户",116342,32,"第三食堂",1
"780",11001313,"第三食堂",1417406575304,344409,"新浪博客2","sina.cn","主页博客",63046,9,"第三食堂",1
"781",11001313,"第三食堂",1417406575304,344409,"百度无线图片服务器3","baidu-img.cn","图片服务",26876,8,"第三食堂",1
"782",11001313,"第三食堂",1417406575304,344409,"淘宝图片服务器1","taobaocdn.com","图片服务",18010,2,"第三食堂",1
"783",11001313,"第三食堂",1417406575304,344409,"苹果官网1","apple.com","网上购物",11386,2,"第三食堂",1
"784",11001313,"第三食堂",1417406575304,344409,"百度图片服务器","bdimg.com","图片服务",11090,2,"第三食堂",1
"785",11001313,"第三食堂",1417406575304,344409,"新浪爱问","iask.com","搜索导航",7537,4,"第三食堂",1
"786",11001313,"第三食堂",1417406575304,344409,"淘宝网","taobao.com","网上购物",5557,2,"第三食堂",1
"787",11001313,"第三食堂",1417406575304,344409,"谷歌广告1","doubleclick.net","广告",1046,1,"第三食堂",1
"788",11001313,"第三食堂",1417407341466,3479,"新浪图片服务器","sinajs.cn","图片服务",61250,10,"第三食堂",1
"789",11001313,"第三食堂",1417407341466,3479,"新浪网2","sina.com.cn","门户",49492,9,"第三食堂",1
"790",11001313,"第三食堂",1417407341466,3479,"新浪爱问","iask.com","搜索导航",3719,4,"第三食堂",1
"791",11001313,"第三食堂",1417407341466,3479,"新浪图片服务器1","sinaimg.cn","图片服务",1431,2,"第三食堂",1
"792",11001313,"光彪楼",1417412292360,31,"百度1","baidu.com","搜索导航",12512,1,"光彪楼",1
"793",11001313,"东下院",1417429426710,716145,"腾讯微信","qq.com","即时通讯",58853,38,"东下院",1
"794",11001313,"东下院",1417429426710,716145,"苹果官网1","apple.com","网上购物",13317,4,"东下院",1
"795",11001313,"东下院",1417429426710,716145,"百度1","baidu.com","搜索导航",9692,5,"东下院",1
"796",11001313,"东下院",1417429426710,716145,"腾讯网","qq.com","门户",469,1,"东下院",1
"797",11001313,"东下院",1417430967587,100559,"新浪图片服务器1","sinaimg.cn","图片服务",8802,3,"东下院",1
"798",11001313,"东下院",1417430967587,100559,"百度1","baidu.com","搜索导航",8232,2,"东下院",1
"799",11001313,"东下院",1417430967587,100559,"淘宝网","taobao.com","网上购物",1542,1,"东下院",1
"800",11001313,"东下院",1417431610907,1269545,"百度1","baidu.com","搜索导航",3623729,28,"东下院",1
"801",11001313,"东下院",1417431610907,1269545,"新浪图片服务器1","sinaimg.cn","图片服务",208221,13,"东下院",1
"802",11001313,"东下院",1417431610907,1269545,"新浪网2","sina.com.cn","门户",100567,39,"东下院",1
"803",11001313,"东下院",1417431610907,1269545,"新浪博客2","sina.cn","主页博客",15441,2,"东下院",1
"804",11001313,"东下院",1417431610907,1269545,"苹果官网1","apple.com","网上购物",15214,6,"东下院",1
"805",11001313,"东下院",1417431610907,1269545,"腾讯微信","qq.com","即时通讯",2752,3,"东下院",1
"806",11001313,"东下院",1417431610907,1269545,"新浪爱问","iask.com","搜索导航",2004,2,"东下院",1
"807",11001313,"东下院",1417431610907,1269545,"新浪爱问","lxdns.com","搜索导航",785,1,"东下院",1
"808",11001313,"东下院",1417434848708,2851541,"新浪图片服务器1","sinaimg.cn","图片服务",4087586,121,"东下院",1
"809",11001313,"东下院",1417434848708,2851541,"百度1","baidu.com","搜索导航",2280133,240,"东下院",1
"810",11001313,"东下院",1417434848708,2851541,"百度图片服务器","bdimg.com","图片服务",487284,34,"东下院",1
"811",11001313,"东下院",1417434848708,2851541,"新浪网2","sina.com.cn","门户",261211,33,"东下院",1
"812",11001313,"东下院",1417434848708,2851541,"电游网","duotegame.com","游戏",117341,14,"东下院",1
"813",11001313,"东下院",1417434848708,2851541,"谷歌链接","googlesyndication.com","搜索导航",109643,5,"东下院",1
"814",11001313,"东下院",1417434848708,2851541,"新浪图片服务器","sinajs.cn","图片服务",96889,12,"东下院",1
"815",11001313,"东下院",1417434848708,2851541,"Tanx广告管理系统","mmcdn.cn","数码科技",74547,2,"东下院",1
"816",11001313,"东下院",1417434848708,2851541,"新浪新闻2","sina.com.cn","新闻",59577,4,"东下院",1
"817",11001313,"东下院",1417434848708,2851541,"腾讯微信","qq.com","即时通讯",44547,37,"东下院",1
"818",11001313,"东下院",1417434848708,2851541,"苹果官网1","apple.com","网上购物",43119,13,"东下院",1
"819",11001313,"东下院",1417434848708,2851541,"新浪微博2","weibo.com","微博",25024,7,"东下院",1
"820",11001313,"东下院",1417434848708,2851541,"有道","youdao.com","搜索导航",19933,9,"东下院",1
"821",11001313,"东下院",1417434848708,2851541,"腾讯网","qq.com","门户",9553,9,"东下院",1
"822",11001313,"东下院",1417434848708,2851541,"Adobe1","adobe.com","数码科技",3522,2,"东下院",1
"823",11001313,"东下院",1417434848708,2851541,"谷歌广告1","doubleclick.net","广告",2162,2,"东下院",1
"824",11001313,"东下院",1417434848708,2851541,"新浪微博","sina.com.cn","微博",2081,1,"东下院",1
"825",11001313,"东下院",1417434848708,2851541,"晶赞广告有限公司","chinauma.net","广告",1902,1,"东下院",1
"826",11001313,"东下院",1417434848708,2851541,"Wikimedia ","wikimedia.org","null",1847,2,"东下院",1
"827",11001313,"东下院",1417434848708,2851541,"腾讯图片服务器1","gtimg.cn","图片服务",1644,2,"东下院",1
"828",11001313,"东下院",1417434848708,2851541,"中华网","hoopchina.com.cn","门户",1173,1,"东下院",1
"829",11001313,"东下院",1417438237568,4,"腾讯网","qq.com","门户",1999,1,"东下院",1
"830",11001313,"东下院",1417439064487,1638043,"新浪图片服务器1","sinaimg.cn","图片服务",3508491,217,"东下院",1
"831",11001313,"东下院",1417439064487,1638043,"百度1","baidu.com","搜索导航",2997330,403,"东下院",1
"832",11001313,"东下院",1417439064487,1638043,"新浪网2","sina.com.cn","门户",1220279,207,"东下院",1
"833",11001313,"东下院",1417439064487,1638043,"奇艺图片服务器","qiyipic.com","图片服务",1049093,84,"东下院",1
"834",11001313,"东下院",1417439064487,1638043,"时光网1","mtime.cn","视频",826465,41,"东下院",1
"835",11001313,"东下院",1417439064487,1638043,"百度图片服务器","bdimg.com","图片服务",475256,66,"东下院",1
"836",11001313,"东下院",1417439064487,1638043,"苹果官网2","mzstatic.com","网上购物",326639,47,"东下院",1
"837",11001313,"东下院",1417439064487,1638043,"淘宝图片服务器1","taobaocdn.com","图片服务",293429,29,"东下院",1
"838",11001313,"东下院",1417439064487,1638043,"爱奇艺","iqiyi.com","视频",221211,60,"东下院",1
"839",11001313,"东下院",1417439064487,1638043,"新浪新闻2","sina.com.cn","新闻",163712,24,"东下院",1
"840",11001313,"东下院",1417439064487,1638043,"聚胜万合","mediav.com","广告",141230,14,"东下院",1
"841",11001313,"东下院",1417439064487,1638043,"新浪图片服务器","sinajs.cn","图片服务",49016,11,"东下院",1
"842",11001313,"东下院",1417439064487,1638043,"新浪微博","sina.com.cn","微博",45056,7,"东下院",1
"843",11001313,"东下院",1417439064487,1638043,"有道","youdao.com","搜索导航",45047,25,"东下院",1
"844",11001313,"东下院",1417439064487,1638043,"时光网2","mtime.com","视频",43545,16,"东下院",1
"845",11001313,"东下院",1417439064487,1638043,"新浪微博2","weibo.com","微博",33148,8,"东下院",1
"846",11001313,"东下院",1417439064487,1638043,"酷6网","ku6.com","视频",25596,6,"东下院",1
"847",11001313,"东下院",1417439064487,1638043,"糯米团","nuomi.com","网上购物",25101,9,"东下院",1
"848",11001313,"东下院",1417439064487,1638043,"Tanx广告管理系统","mmcdn.cn","数码科技",24630,2,"东下院",1
"849",11001313,"东下院",1417439064487,1638043,"苹果官网1","apple.com","网上购物",15208,6,"东下院",1
